name,id,name_type,class,mass,fall,year,lat,long,geolocation,countrycode,countryname,continent,sub-region,intermediate-region
Elephant Moraine 90639,9048,Valid,L6,24.2,Found,1990,-76.27616,156.4211,"(-76.27616, 156.4211)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 791843,27192,Valid,L3,7.55,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Queen Alexandra Range 97277,20735,Valid,LL5,22.0,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Ramlat as Sahmah 223,35655,Valid,H4,31.89,Found,2003,20.54183,56.07001999999999,"(20.54183, 56.07002)",OM,Oman,Asia,Western Asia,
Dhofar 832,7578,Valid,H4/5,7.84,Found,2001,19.0504,54.4906,"(19.0504, 54.4906)",OM,Oman,Asia,Western Asia,
MacAlpine Hills 02612,14911,Valid,H5,19.03,Found,2002,-84.21667,160.5,"(-84.21667, 160.5)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 792947,28296,Valid,H3.2-an,233.4,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Queen Alexandra Range 99278,21729,Valid,LL5,7.9,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 74280,24658,Valid,H5,4.66,Found,1974,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Dhofar 561,7322,Valid,H5,692.0,Found,2001,18.7271,54.37072,"(18.7271, 54.37072)",OM,Oman,Asia,Western Asia,
Jiddat al Harasis 675,56229,Valid,H5,19.36,Found,2011,19.66393,55.69107,"(19.66393, 55.69107)",OM,Oman,Asia,Western Asia,
Allan Hills 84251,853,Valid,H5,34.3,Found,1984,-76.95501,156.93549,"(-76.95501, 156.93549)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 97176,20634,Valid,LL5,2.8,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 94593,20224,Valid,L5,28.3,Found,1994,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 792522,27871,Valid,H4,371.63,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Jianshi,12087,Valid,"Iron, IIIAB",600000.0,Fell,1890,30.80833,109.5,"(30.80833, 109.5)",CN,China,Asia,Eastern Asia,
Dar al Gani 195,5743,Valid,H6,299.0,Found,1996,27.0815,16.148,"(27.0815, 16.148)",LY,Libya,Africa,Northern Africa,
Grove Mountains 020249,47752,Valid,H4,1.06,Found,2003,-72.983056,75.229167,"(-72.983056, 75.229167)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Graves Nunataks 98183,11173,Valid,L6,145.4,Found,1998,-86.71667,-141.5,"(-86.71667, -141.5)",NZ,New Zealand,Oceania,Australia and New Zealand,
Grove Mountains 022156,46862,Valid,L6,18.51,Found,2003,-72.77889,75.31361,"(-72.77889, 75.31361)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Forrest 022,10145,Valid,L5,7.46,Found,1992,-30.77283,127.94667,"(-30.77283, 127.94667)",AU,Australia,Oceania,Australia and New Zealand,
Meteorite Hills 96517,16576,Valid,L5,126.6,Found,1996,-79.68333,159.75,"(-79.68333, 159.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills A78020,16616,Valid,H6,63.7,Found,1978,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 020258,47757,Valid,H5,0.84,Found,2003,-72.983056,75.229167,"(-72.983056, 75.229167)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Elephant Moraine 90587,8996,Valid,L6,4.6,Found,1990,-76.28798,156.467,"(-76.28798, 156.467)",AQ,Antarctica,Antarctica,Antarctica,
Frontier Mountain 90179,10570,Valid,H3,2.05,Found,1990,-72.95488,160.47328000000005,"(-72.95488, 160.47328)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 053478,50530,Valid,L5,2.51,Found,2006,-72.78778,75.27028,"(-72.78778, 75.27028)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Dar al Gani 147,5695,Valid,H5,387.0,Found,1996,27.04517,16.38167,"(27.04517, 16.38167)",LY,Libya,Africa,Northern Africa,
Hassayampa,11851,Valid,H4,16000.0,Found,1963,33.75,-112.66667,"(33.75, -112.66667)",US,United States,Americas,Northern America,
Dhofar 715,7471,Valid,LL4,252.0,Found,2000,18.9,54.4,"(18.9, 54.4)",OM,Oman,Asia,Western Asia,
Lewis Cliff 87014,13489,Valid,LL6,8.8,Found,1987,-84.25364,161.35908,"(-84.25364, 161.35908)",AQ,Antarctica,Antarctica,Antarctica,
Mundrabilla 014,16865,Valid,H4,1.8,Found,1992,-30.14267000000001,127.39383,"(-30.14267, 127.39383)",AU,Australia,Oceania,Australia and New Zealand,
Minamino,16692,Valid,L,1040.0,Fell,1632,35.07833,136.93333,"(35.07833, 136.93333)",JP,Japan,Asia,Eastern Asia,
Jiddat al Harasis 527,51414,Valid,H6,3.8,Found,2008,19.53373,55.17553,"(19.53373, 55.17553)",OM,Oman,Asia,Western Asia,
Queen Alexandra Range 93060,19149,Valid,H5,118.5,Found,1993,-84.57392,162.4929,"(-84.57392, 162.4929)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00880,16114,Valid,L5,13.07,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 82081,29275,Valid,L6,939.27,Found,1982,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Frontier Mountain 01152,10334,Valid,H4,1.5,Found,2001,-72.98806,160.39917,"(-72.98806, 160.39917)",AQ,Antarctica,Antarctica,Antarctica,
Taiban,23785,Valid,L5,25000.0,Found,1934,34.45,-104.01667,"(34.45, -104.01667)",US,United States,Americas,Northern America,
Queen Alexandra Range 90242,19047,Valid,L5,212.5,Found,1990,-84.6082,162.15934,"(-84.6082, 162.15934)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 791562,26911,Valid,H4,205.32,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
St. Vrain,23095,Valid,OC,45.5,Found,1971,34.31833,-103.47167,"(34.31833, -103.47167)",US,United States,Americas,Northern America,
Elephant Moraine 96223,9814,Valid,EH4/5,2.7,Found,1996,-76.18333,157.16666999999995,"(-76.18333, 157.16667)",AQ,Antarctica,Antarctica,Antarctica,
Dhofar 1290,34506,Valid,LL4,1211.3,Found,2004,18.57,54.42333000000001,"(18.57, 54.42333)",OM,Oman,Asia,Western Asia,
Asuka 881685,4394,Valid,H4,33.04,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Dhofar 798,7544,Valid,H6,18.43,Found,2001,19.0605,54.53677,"(19.0605, 54.53677)",OM,Oman,Asia,Western Asia,
Allan Hills 85069,935,Valid,H6,4.6,Found,1985,-76.8404,156.42909,"(-76.8404, 156.42909)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00435,15670,Valid,CM2,2.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 75219,25260,Valid,L6,3.48,Found,1975,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Yamato 793342,28691,Valid,H4,10.11,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Queen Alexandra Range 99466,21912,Valid,H5,81.9,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
MacAlpine Hills 87300,15243,Valid,C2-ung,167.5,Found,1987,-84.21667,160.5,"(-84.21667, 160.5)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 021672,46780,Valid,L6,265.2,Found,2003,-72.77861,75.32972,"(-72.77861, 75.32972)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Lewis Cliff 88516,14259,Valid,Martian (shergottite),13.2,Found,1988,-84.24341,161.50155,"(-84.24341, 161.50155)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 99691,22137,Valid,LL5,2.4,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Hammadah al Hamra 334,30722,Valid,H5,662.0,Found,2003,30.03455,13.13017,"(30.03455, 13.13017)",LY,Libya,Africa,Northern Africa,
Queen Alexandra Range 971000,20508,Valid,LL5,16.3,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Asuka 881256,3965,Valid,CO3,46.77,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Meteorite Hills 01025,16258,Valid,LL5,518.5,Found,2001,-79.68333,159.75,"(-79.68333, 159.75)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 86688,30194,Valid,CM2,0.66,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Grove Mountains 052488,46979,Valid,L6,23.19,Found,2006,-72.77972,75.31611,"(-72.77972, 75.31611)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Queen Alexandra Range 97230,20688,Valid,LL5,11.2,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Ramlat al Wahibah 041,45912,Valid,L6,88.87,Found,2006,22.34143,58.53398000000001,"(22.34143, 58.53398)",OM,Oman,Asia,Western Asia,
Allan Hills 84093,695,Valid,H6,113.5,Found,1984,-76.86669,158.52076,"(-76.86669, 158.52076)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 97792,21247,Valid,LL5,12.0,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 93496,19584,Valid,H5,5.7,Found,1993,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Thiel Mountains,23911,Valid,"Pallasite, PMG",31700.0,Found,1962,-85.45,-90.0,"(-85.45, -90.0)",CL,Chile,Americas,Latin America and the Caribbean,South America
Fairfield,10069,Valid,"Iron, IAB-MG",1600.0,Found,1974,39.33333,-84.6,"(39.33333, -84.6)",US,United States,Americas,Northern America,
Yamato 74049,24427,Valid,H4,13.12,Found,1974,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Lewis Cliff 85410,12879,Valid,H6,2.3,Found,1985,-84.2772,161.38022,"(-84.2772, 161.38022)",AQ,Antarctica,Antarctica,Antarctica,
Allan Hills A77295,1605,Valid,EH3,141.3,Found,1977,-76.71667,159.66666999999995,"(-76.71667, 159.66667)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 99003,11400,Valid,L4,7.86,Found,2000,-73.08333,75.2,"(-73.08333, 75.2)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Istifane 001,44891,Valid,H4,131.6,Found,2005,31.49852000000001,-5.71742,"(31.49852, -5.71742)",MA,Morocco,Africa,Northern Africa,
LaPaz Icefield 02388,12655,Valid,LL5,24.67,Found,2002,-86.36667,-70.0,"(-86.36667, -70.0)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Dhofar 1624,54597,Valid,H-melt rock,621.0,Found,2009,18.16358,54.27542,"(18.16358, 54.27542)",OM,Oman,Asia,Western Asia,
Asuka 880775,3484,Valid,LL6,30.76,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Asuka 880723,3432,Valid,H5,16.58,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Asuka 880773,3482,Valid,H5,55.16,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Yamato 82046,29240,Valid,H5,7.51,Found,1982,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Elephant Moraine 96337,9927,Valid,L6,73.9,Found,1996,-76.18333,157.16666999999995,"(-76.18333, 157.16667)",AQ,Antarctica,Antarctica,Antarctica,
Pecora Escarpment 91274,18565,Valid,L6,32.2,Found,1991,-85.67723000000002,-68.70121,"(-85.67723, -68.70121)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Graves Nunataks 98126,11118,Valid,H5,26.2,Found,1998,-86.71667,-141.5,"(-86.71667, -141.5)",NZ,New Zealand,Oceania,Australia and New Zealand,
Queen Alexandra Range 97596,21052,Valid,LL5,17.8,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 794076,29030,Valid,H5,4.69,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Asuka 881021,3730,Valid,LL,224.72,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Acfer 381,35482,Valid,L6,292.0,Found,2002,27.7,4.45,"(27.7, 4.45)",DZ,Algeria,Africa,Northern Africa,
Frontier Mountain 93005,10636,Valid,L5,1665.4,Found,1993,-72.96972,160.43778,"(-72.96972, 160.43778)",AQ,Antarctica,Antarctica,Antarctica,
Elephant Moraine 90861,9270,Valid,L6,38.9,Found,1990,-76.26597,156.50659,"(-76.26597, 156.50659)",AQ,Antarctica,Antarctica,Antarctica,
Dar al Gani 582,6129,Valid,H6,51.0,Found,1998,27.117,16.121,"(27.117, 16.121)",LY,Libya,Africa,Northern Africa,
Asuka 881035,3744,Valid,H4,22.03,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Allan Hills 83033,553,Valid,L6,20.7,Found,1983,-76.69167,159.38472,"(-76.69167, 159.38472)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 051549,48195,Valid,H5,5.2,Found,2006,-72.935278,75.32194399999999,"(-72.935278, 75.321944)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Lucerne Valley 099,52531,Valid,CK5,3.2,Found,2008,34.48733,-116.96055,"(34.48733, -116.96055)",US,United States,Americas,Northern America,
Rasgrad,22396,Valid,Stone-uncl,24700.0,Fell,1740,43.5,26.53333,"(43.5, 26.53333)",BG,Bulgaria,Europe,Eastern Europe,
Dhofar 1659,55577,Valid,L6,3695.0,Found,2011,18.36002,54.40971999999999,"(18.36002, 54.40972)",OM,Oman,Asia,Western Asia,
Queen Alexandra Range 97815,21269,Valid,LL5,4.5,Found,1997,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 021769,49878,Valid,CR2,0.66,Found,2003,-72.7844,75.3094,"(-72.7844, 75.3094)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Queen Alexandra Range 93117,19206,Valid,H6,11.5,Found,1993,-84.57563,162.56663999999995,"(-84.57563, 162.56664)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 86540,30046,Valid,H4,2.12,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Lewis Cliff 87224,13688,Valid,L6,149.3,Found,1987,-84.36419000000002,161.32061000000004,"(-84.36419, 161.32061)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 99449,21895,Valid,LL5,13.6,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Al Huqf 070,51937,Valid,L4,2632.8,Found,2009,19.18798,57.10978000000001,"(19.18798, 57.10978)",OM,Oman,Asia,Western Asia,
Miller Range 99316,16672,Valid,L6,66.4,Found,1999,-83.25,157.0,"(-83.25, 157.0)",AQ,Antarctica,Antarctica,Antarctica,
Park,18104,Valid,L6,13000.0,Found,1969,39.11,-100.36167,"(39.11, -100.36167)",US,United States,Americas,Northern America,
Queen Alexandra Range 99458,21904,Valid,LL6,87.2,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Allan Hills 84114,716,Valid,H6,119.9,Found,1984,-76.9768,156.91717,"(-76.9768, 156.91717)",AQ,Antarctica,Antarctica,Antarctica,
Frontier Mountain 93003,10634,Valid,L6,65.25,Found,1993,-72.95583,160.46694,"(-72.95583, 160.46694)",AQ,Antarctica,Antarctica,Antarctica,
Deakin 004,6628,Valid,H4,127.9,Found,1986,-30.47,128.745,"(-30.47, 128.745)",AU,Australia,Oceania,Australia and New Zealand,
Bir Hadi,5053,Valid,H5,855.0,Found,1958,19.41667,51.03333,"(19.41667, 51.03333)",YE,Yemen,Asia,Western Asia,
Dar al Gani 893,6440,Valid,H6,132.0,Found,2000,27.11667000000001,16.066670000000002,"(27.11667, 16.06667)",LY,Libya,Africa,Northern Africa,
Sayh al Uhaymir 463,51662,Valid,L~6,519.3,Found,2008,20.01585,56.55805,"(20.01585, 56.55805)",OM,Oman,Asia,Western Asia,
Meteorite Hills 00579,15814,Valid,L6,55.86,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Dar al Gani 587,6134,Valid,L6,1105.0,Found,1998,27.1515,16.083,"(27.1515, 16.083)",LY,Libya,Africa,Northern Africa,
Miller Butte 03003,16650,Valid,H3,11.7,Found,2003,-72.67,160.24272,"(-72.67, 160.24272)",AQ,Antarctica,Antarctica,Antarctica,
El Médano 028,54496,Valid,L5,141.0,Found,2010,-24.85,-70.53333,"(-24.85, -70.53333)",CL,Chile,Americas,Latin America and the Caribbean,South America
Elephant Moraine 82613,7838,Valid,L4,4.2,Found,1982,-76.31667,157.26944,"(-76.31667, 157.26944)",AQ,Antarctica,Antarctica,Antarctica,
Elephant Moraine 90905,9314,Valid,L6,8.4,Found,1990,-76.26876,156.5134,"(-76.26876, 156.5134)",AQ,Antarctica,Antarctica,Antarctica,
Lewis Cliff 86154,13093,Valid,H5,9.0,Found,1986,-84.25747,161.40135,"(-84.25747, 161.40135)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 86691,30197,Valid,L6,104.13,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Dar al Gani 576,6123,Valid,H4/5,231.5,Found,1998,27.2315,16.32617,"(27.2315, 16.32617)",LY,Libya,Africa,Northern Africa,
Patuxent Range 91531,18149,Valid,L6,95.6,Found,1991,-84.96249,-67.54042,"(-84.96249, -67.54042)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Yamato 86349,29855,Valid,H4,7.07,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Lahmada 003,12416,Valid,L6,374.5,Found,1999,27.16667,-9.5,"(27.16667, -9.5)",DZ,Algeria,Africa,Northern Africa,
Frontier Mountain 01147,10329,Valid,Ureilite,0.5,Found,2001,-72.97361,160.33806,"(-72.97361, 160.33806)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 94692,20323,Valid,H5,1.6,Found,1994,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Distrito Quebracho,7649,Valid,H4,400.0,Fell,1957,-31.88333,-60.46666999999999,"(-31.88333, -60.46667)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Dar al Gani 816,6363,Valid,H5,71.2,Found,2000,26.9945,16.453670000000002,"(26.9945, 16.45367)",LY,Libya,Africa,Northern Africa,
Gretna,11201,Valid,L5,82000.0,Found,1912,39.93333,-99.21667,"(39.93333, -99.21667)",US,United States,Americas,Northern America,
Meteorite Hills 01007,16240,Valid,L6,390.3,Found,2001,-79.68333,159.75,"(-79.68333, 159.75)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 022940,48050,Valid,H5,0.7,Found,2003,-72.77444399999997,75.322222,"(-72.774444, 75.322222)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Reckling Peak 92424,22433,Valid,H5,6.5,Found,1992,-76.22067,158.37624,"(-76.22067, 158.37624)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 74135,24513,Valid,CO3,7.76,Found,1974,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Yamato 9410,30333,Valid,OC,1.53,Found,1994,-71.54694,35.40194,"(-71.54694, 35.40194)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Queen Alexandra Range 94705,20336,Valid,L6,15.9,Found,1994,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 021789,46799,Valid,H5,35.11,Found,2003,-72.77444,75.33333,"(-72.77444, 75.33333)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Queen Alexandra Range 93278,19366,Valid,H6,7.7,Found,1993,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Dar al Gani 013,5529,Valid,R3.5-6,205.0,Found,1995,27.1295,16.3435,"(27.1295, 16.3435)",LY,Libya,Africa,Northern Africa,
Queen Alexandra Range 99385,21834,Valid,LL5,1.4,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Grove Mountains 021756,49873,Valid,L4,0.23,Found,2003,-72.7847,75.2892,"(-72.7847, 75.2892)",TF,French Southern Territories,Africa,Sub-Saharan Africa,Eastern Africa
Asuka 881446,4155,Valid,H4,15.7,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Pecora Escarpment 91028,18319,Valid,L5,594.2,Found,1991,-85.69601999999998,-68.99328,"(-85.69602, -68.99328)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Yamato 790006,25355,Valid,Eucrite-pmict,29.42,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Elephant Moraine 90206,8615,Valid,L6,25.6,Found,1990,-76.28591,156.49551,"(-76.28591, 156.49551)",AQ,Antarctica,Antarctica,Antarctica,
Hammadah al Hamra 109,11592,Valid,H5,4777.0,Found,1995,28.5885,12.95283,"(28.5885, 12.95283)",LY,Libya,Africa,Northern Africa,
Anson,2308,Valid,L6,3900.0,Found,1972,39.33333,-97.56167,"(39.33333, -97.56167)",US,United States,Americas,Northern America,
Frontier Mountain 03045,30603,Valid,H6,3.71,Found,2003,-72.95194000000002,160.52222,"(-72.95194, 160.52222)",AQ,Antarctica,Antarctica,Antarctica,
Dhofar 063,6762,Valid,H5,160.0,Found,1999,19.17867,54.87416999999999,"(19.17867, 54.87417)",OM,Oman,Asia,Western Asia,
Elephant Moraine 90037,8447,Valid,L6,6.0,Found,1990,-76.29151,156.44206,"(-76.29151, 156.44206)",AQ,Antarctica,Antarctica,Antarctica,
El Médano 005,54453,Valid,L6,582.0,Found,2010,-24.85,-70.53333,"(-24.85, -70.53333)",CL,Chile,Americas,Latin America and the Caribbean,South America
Allan Hills A77183,1495,Valid,H6,288.0,Found,1977,-76.71667,159.66666999999995,"(-76.71667, 159.66667)",AQ,Antarctica,Antarctica,Antarctica,
Glatton,10930,Valid,L6,767.0,Fell,1991,52.45972,-0.3,"(52.45972, -0.3)",GB,United Kingdom,Europe,Northern Europe,
Elephant Moraine 90675,9084,Valid,L6,49.9,Found,1990,-76.28002,156.42285,"(-76.28002, 156.42285)",AQ,Antarctica,Antarctica,Antarctica,
Asuka 881918,4627,Valid,LL3,306.84,Found,1988,-72.0,26.0,"(-72.0, 26.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Jiddat al Harasis 610,51959,Valid,H3-5,457.5,Found,2009,19.87235,55.98085,"(19.87235, 55.98085)",OM,Oman,Asia,Western Asia,
Dhofar 1445,51594,Valid,LL5,442.0,Found,2003,19.43697,54.70665,"(19.43697, 54.70665)",OM,Oman,Asia,Western Asia,
Elephant Moraine 83372,8008,Valid,H5,168.9,Found,1983,-76.27472,157.18472,"(-76.27472, 157.18472)",AQ,Antarctica,Antarctica,Antarctica,
United Arab Emirates 001,35414,Valid,Ureilite,155.0,Found,2005,22.846044,55.121208,"(22.846044, 55.121208)",AE,United Arab Emirates,Asia,Western Asia,
Dar al Gani 938,6479,Valid,H6,54.0,Found,2000,27.25,16.183329999999998,"(27.25, 16.18333)",LY,Libya,Africa,Northern Africa,
Pecora Escarpment 91253,18544,Valid,H6,103.7,Found,1991,-85.32119,-69.86116,"(-85.32119, -69.86116)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Northwest Africa 512,17763,Valid,L4,8000.0,Found,1999,23.6,-5.0,"(23.6, -5.0)",ML,Mali,Africa,Sub-Saharan Africa,Western Africa
Allan Hills A78131,1746,Valid,L6,268.8,Found,1978,-76.71667,159.66666999999995,"(-76.71667, 159.66667)",AQ,Antarctica,Antarctica,Antarctica,
Queen Alexandra Range 93131,19220,Valid,H5,3.4,Found,1993,-84.57606,162.5666,"(-84.57606, 162.5666)",AQ,Antarctica,Antarctica,Antarctica,
Elephant Moraine 96067,9661,Valid,H6,8.5,Found,1996,-76.18333,157.16666999999995,"(-76.18333, 157.16667)",AQ,Antarctica,Antarctica,Antarctica,
Oldenburg (1930),18009,Valid,L6,16570.0,Fell,1930,52.95,8.16667,"(52.95, 8.16667)",DE,Germany,Europe,Western Europe,
Yamato 86209,29715,Valid,H4,2.82,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Lewis Cliff 86380,13311,Valid,H4,31.6,Found,1986,-84.25216,161.41163,"(-84.25216, 161.41163)",AQ,Antarctica,Antarctica,Antarctica,
Elephant Moraine 90142,8551,Valid,L6,9.7,Found,1990,-76.28742,156.41609,"(-76.28742, 156.41609)",AQ,Antarctica,Antarctica,Antarctica,
Yamato 86164,29670,Valid,H4,1.63,Found,1986,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Pecora Escarpment 91435,18726,Valid,H6,8.4,Found,1991,-85.69246,-69.09583,"(-85.69246, -69.09583)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Fisher,10107,Valid,L6,17600.0,Fell,1894,47.81667,-96.85,"(47.81667, -96.85)",US,United States,Americas,Northern America,
Dar al Gani 487,6035,Valid,L6,8189.0,Found,1997,27.38333,16.41667,"(27.38333, 16.41667)",LY,Libya,Africa,Northern Africa,
Cuddeback Dry Lake 002,5481,Valid,L6,95.0,Found,2000,35.2755,-117.47833,"(35.2755, -117.47833)",US,United States,Americas,Northern America,
Yamato 792925,28274,Valid,H6,3.57,Found,1979,-71.5,35.66667,"(-71.5, 35.66667)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
